communityID,householdID,ID,crosssection,HH_weight,HH_weight_ad1,INDV_weight,INDV_weight_ad1,INDV_weight_ad2,Biomarker_weight,longitudinal,HH_L_weight,INDV_L_weight,HH_L_Died,INDV_L_Died,imonth,iyear,HHmemberID,versionID
1051022,1051022340,105102234001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8494.564453125,10249.953125,1,9839.3232421875,9915.0,0,0,09,2013,2,20151118
1051022,1051022340,105102234002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8453.423828125,9401.96875,1,9839.3232421875,9983.296875,0,0,09,2013,1,20151118
1051022,1051022360,105102236001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8451.62109375,9652.4091796875,1,9928.7333984375,10032.4775390625,0,0,09,2013,2,20151118
1051022,1051022360,105102236002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8490.0927734375,10244.5576171875,1,9928.7333984375,10114.4111328125,0,0,09,2013,1,20151118
1051022,1051022370,105102237001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8486.6318359375,,1,9995.111328125,10239.841796875,0,0,09,2013,2,20151118
1051022,1051022370,105102237002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8449.859375,10231.8134765625,1,9995.111328125,10110.4072265625,0,0,09,2013,1,20151118
1051022,1051022380,105102238001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8459.0771484375,9414.20703125,1,9869.2685546875,9938.6943359375,0,0,09,2013,2,20151118
1051022,1051022380,105102238002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8498.2626953125,9725.4443359375,0,9869.2685546875,,0,,09,2013,1,20151118
1051022,1051022390,105102239001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8456.5185546875,9479.3251953125,1,9895.3115234375,9974.7333984375,0,0,09,2013,2,20151118
1051022,1051022390,105102239002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8495.478515625,9848.6513671875,1,9895.3115234375,10046.5927734375,0,0,09,2013,1,20151118
1051022,1051022400,105102240001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8451.62109375,9652.4091796875,1,9928.7333984375,10032.4775390625,0,0,09,2013,2,20151118
1051022,1051022400,105102240002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8489.21875,10243.5029296875,1,9928.7333984375,10118.91796875,0,0,09,2013,1,20151118
1051022,1051022410,105102241001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8447.568359375,10229.0390625,0,,,,,11,2013,2,20151118
1051022,1051022410,105102241002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8484.103515625,11307.7421875,0,,,,,11,2013,1,20151118
1051022,1051022420,105102242001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8484.939453125,10942.302734375,0,,,,,09,2013,2,20151118
1051022,1051022420,105102242002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8448.134765625,10229.7255859375,0,,,,,09,2013,4,20151118
1051022,1051022430,105102243001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8520.6728515625,,0,,,,,11,2013,1,20151118
1051022,1051022430,105102243002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8469.373046875,,0,,,,,11,2013,2,20151118
1051022,1051022440,105102244001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8457.787109375,9303.673828125,0,,,,,09,2013,1,20151118
1051022,1051022440,105102244002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8502.0712890625,9729.802734375,0,,,,,09,2013,2,20151118
1051022,1051022450,105102245001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8448.134765625,9855.17578125,0,,,,,09,2013,2,20151118
1051022,1051022450,105102245002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8491.8623046875,10018.91015625,0,,,,,09,2013,1,20151118
1051022,1051022460,105102246001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8486.6318359375,11311.111328125,0,,,,,11,2013,1,20151118
1051022,1051022460,105102246002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8449.859375,10231.8134765625,0,,,,,11,2013,2,20151118
1051022,1051022470,105102247001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8453.423828125,,0,,,,,09,2013,2,20151118
1051022,1051022470,105102247002,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8494.564453125,,0,,,,,09,2013,1,20151118
1051022,1051022480,105102248001,1,7566.1669921875,8371.078125,7566.1669921875,8371.078125,8470.1005859375,,0,,,,,09,2013,1,20151118
1051023,1051023010,105102301001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41883.50390625,49000.4921875,1,38557.875,40111.234375,0,0,08,2013,2,20151118
1051023,1051023010,105102301002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42112.55859375,49918.31640625,1,38557.875,38854.43359375,0,0,08,2013,1,20151118
1051023,1051023020,105102302002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41837.52734375,,1,45228.32421875,45750.0390625,0,0,11,2013,1,20151118
1051023,1051023020,105102302003,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42029.5078125,,0,45228.32421875,,0,,11,2013,2,20151118
1051023,1051023040,105102304002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41858.3515625,50808.33984375,1,42386.18359375,42761.75390625,0,0,08,2013,1,20151118
1051023,1051023040,105102304003,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42038.19921875,55111.6484375,0,42386.18359375,,0,,08,2013,2,20151118
1051023,1051023050,105102305001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41877.07421875,48992.96875,1,39840.06640625,39853.98046875,0,0,08,2013,1,20151118
1051023,1051023060,105102306001,1,24866.76171875,41444.6015625,37300.140625,62166.8984375,63221.93359375,74940.40625,1,38557.875,58189.96484375,0,0,08,2013,1,20151118
1051023,1051023060,105102306002,1,24866.76171875,41444.6015625,37300.140625,62166.8984375,62849.98828125,72309.625,0,38557.875,,0,,08,2013,2,20151118
1051023,1051023080,105102308002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41927.67578125,53138.36328125,1,38653.69140625,38803.890625,0,0,08,2013,2,20151118
1051023,1051023080,105102308003,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42174.390625,51157.6640625,0,38653.69140625,,0,,08,2013,1,20151118
1051023,1051023090,105102309002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41834.640625,,1,45228.32421875,45750.0390625,0,0,08,2013,1,20151118
1051023,1051023090,105102309003,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42020.93359375,55089.01171875,0,45228.32421875,,0,,08,2013,2,20151118
1051023,1051023100,105102310001,1,24866.76171875,41444.6015625,49733.5234375,82889.203125,83663.5390625,106769.0,1,45228.32421875,91535.0546875,0,0,08,2013,4,20151118
1051023,1051023100,105102310002,1,24866.76171875,41444.6015625,49733.5234375,82889.203125,83991.96875,126060.2578125,0,45228.32421875,,0,,08,2013,3,20151118
1051023,1051023110,105102311001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41880.27734375,48996.71875,1,39840.06640625,39853.98046875,0,0,08,2013,1,20151118
1051023,1051023120,105102312001,0,,,,,,,1,48850.69140625,146663.875,1,1,08,2013,,20151118
1051023,1051023130,105102313001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41893.32421875,48198.74609375,1,38495.296875,38822.16015625,0,0,08,2013,2,20151118
1051023,1051023130,105102313002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41886.75390625,48191.1875,1,38495.296875,38872.3359375,0,0,08,2013,1,20151118
1051023,1051023140,105102314001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42025.203125,55094.609375,1,44579.6875,45221.1953125,0,0,08,2013,1,20151118
1051023,1051023140,105102314002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41837.52734375,53140.765625,0,44579.6875,,0,,08,2013,2,20151118
1051023,1051023160,105102316001,0,,,,,,,1,37512.28125,37520.8125,1,1,08,2013,,20151118
1051023,1051023170,105102317001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41917.10546875,51458.20703125,1,37676.53125,37684.5546875,0,0,08,2013,1,20151118
1051023,1051023220,105102322001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42097.9375,50058.99609375,1,39698.60546875,40035.6875,0,0,08,2013,1,20151118
1051023,1051023220,105102322002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41877.07421875,48335.26953125,0,39698.60546875,,0,,08,2013,2,20151118
1051023,1051023230,105102323002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41861.4140625,50812.0546875,1,42386.18359375,42749.5703125,0,0,08,2013,2,20151118
1051023,1051023230,105102323003,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42055.97265625,55134.94921875,0,42386.18359375,,0,,08,2013,1,20151118
1051023,1051023240,105102324001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41852.2890625,,1,42386.18359375,42787.35546875,0,0,09,2013,2,20151118
1051023,1051023240,105102324002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42033.8359375,55105.92578125,0,42386.18359375,,0,,09,2013,1,20151118
1051023,1051023250,105102325001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42065.05859375,51206.4921875,1,39698.60546875,40123.19921875,0,0,08,2013,1,20151118
1051023,1051023250,105102325002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41873.89453125,48176.390625,0,39698.60546875,,0,,08,2013,2,20151118
1051023,1051023260,105102326002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42016.69921875,63061.21875,1,51635.8203125,52429.51953125,0,0,08,2013,1,20151118
1051023,1051023260,105102326003,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41831.76953125,53384.5,0,51635.8203125,,0,,08,2013,2,20151118
1051023,1051023270,105102327001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42093.13671875,49143.91796875,1,38495.296875,38833.1171875,0,0,08,2013,2,20151118
1051023,1051023270,105102327002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41886.75390625,49004.29296875,1,38495.296875,40102.4375,0,0,08,2013,1,20151118
1051023,1051023300,105102330001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41834.640625,,0,,,,,08,2013,2,20151118
1051023,1051023300,105102330002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42012.49609375,,0,,,,,08,2013,1,20151118
1051023,1051023310,105102331001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42016.69921875,60329.5703125,0,,,,,08,2013,2,20151118
1051023,1051023310,105102331002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41828.9296875,55104.03125,0,,,,,08,2013,3,20151118
1051023,1051023320,105102332001,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,41828.9296875,,0,,,,,08,2013,2,20151118
1051023,1051023320,105102332002,1,24866.76171875,41444.6015625,24866.76171875,41444.6015625,42004.18359375,,0,,,,,08,2013,1,20151118
1053811,1053811010,105381101001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29670.0859375,39617.9140625,1,39094.921875,39513.05859375,0,0,07,2013,1,20151118
1053811,1053811010,105381101002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29528.62109375,39269.54296875,1,39094.921875,40826.16015625,0,0,07,2013,2,20151118
1053811,1053811020,105381102001,1,17539.47265625,29232.453125,26309.208984375,43848.6796875,44292.9296875,,1,38521.625,60115.53125,0,0,08,2013,2,20151118
1053811,1053811020,105381102002,1,17539.47265625,29232.453125,26309.208984375,43848.6796875,44524.7890625,,1,38521.625,58324.078125,0,0,08,2013,1,20151118
1053811,1053811030,105381103001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29732.23046875,39503.03125,1,38502.671875,38730.15234375,0,0,07,2013,1,20151118
1053811,1053811030,105381103002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29553.66015625,38263.74609375,1,38502.671875,38808.8515625,0,0,07,2013,2,20151118
1053811,1053811050,105381105001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29522.138671875,39260.921875,1,40490.28125,40861.08203125,0,0,08,2013,5,20151118
1053811,1053811050,105381105002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29663.677734375,46019.4296875,1,40490.28125,42104.703125,0,0,08,2013,4,20151118
1053811,1053811060,105381106001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29651.138671875,45999.9765625,1,39680.63671875,42171.75390625,0,0,08,2013,2,20151118
1053811,1053811060,105381106002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29517.8984375,38142.87890625,1,39680.63671875,40068.79296875,0,0,08,2013,3,20151118
1053811,1053811080,105381108001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29707.080078125,40925.8515625,1,38502.671875,38789.203125,0,0,07,2013,1,20151118
1053811,1053811080,105381108002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29558.43359375,43570.8203125,1,38502.671875,38760.73828125,0,0,07,2013,2,20151118
1053811,1053811090,105381109001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29530.81640625,,1,38425.26171875,38885.796875,0,0,07,2013,5,20151118
1053811,1053811090,105381109002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29673.326171875,,1,38425.26171875,38822.90234375,0,0,07,2013,4,20151118
1053811,1053811100,105381110001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29533.025390625,,1,39168.3671875,39472.546875,0,0,07,2013,2,20151118
1053811,1053811100,105381110002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29663.677734375,46019.4296875,1,39168.3671875,42104.703125,0,0,07,2013,1,20151118
1053811,1053811110,105381111001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29533.025390625,38237.02734375,1,38586.140625,38885.796875,0,0,07,2013,2,20151118
1053811,1053811110,105381111002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29679.880859375,39630.9921875,1,38586.140625,39473.67578125,0,0,07,2013,1,20151118
1053811,1053811120,105381112001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29686.53125,38719.9140625,1,38488.2734375,39449.5078125,0,0,07,2013,2,20151118
1053811,1053811120,105381112002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29546.626953125,37625.34375,1,38488.2734375,38733.51953125,0,0,07,2013,1,20151118
1053811,1053811130,105381113001,1,17539.47265625,29232.453125,52618.41796875,87697.359375,88689.828125,,1,38045.0859375,114162.984375,0,0,08,2013,3,20151118
1053811,1053811140,105381114001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29509.59765625,43958.70703125,1,41965.8828125,42434.26953125,0,0,07,2013,2,20151118
1053811,1053811140,105381114002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29635.9765625,55952.92578125,1,41965.8828125,45988.7734375,0,0,07,2013,1,20151118
1053811,1053811150,105381115001,0,,,,,,,1,40490.28125,40826.16015625,0,0,08,2013,2,20151118
1053811,1053811150,105381115002,0,,,,,,,1,40490.28125,42120.6484375,0,0,08,2013,1,20151118
1053811,1053811160,105381116001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29505.537109375,,0,,,,,08,2013,2,20151118
1053811,1053811160,105381116002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,,,0,,,,,08,2013,1,20151118
1053811,1053811170,105381117001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29627.146484375,55936.25390625,0,,,,,07,2013,2,20151118
1053811,1053811170,105381117002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29501.541015625,43946.70703125,0,,,,,07,2013,1,20151118
1053811,1053811190,105381119001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29503.533203125,43949.67578125,0,,,,,08,2013,2,20151118
1053811,1053811190,105381119002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29633.01171875,52531.6484375,0,,,,,08,2013,1,20151118
1053811,1053811210,105381121001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29503.533203125,,0,,,,,08,2013,2,20151118
1053811,1053811210,105381121002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29627.146484375,55936.25390625,0,,,,,08,2013,1,20151118
1053811,1053811220,105381122001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29505.537109375,46107.671875,0,,,,,08,2013,2,20151118
1053811,1053811220,105381122002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29627.146484375,,0,,,,,08,2013,1,20151118
1053811,1053811230,105381123001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29493.716796875,,0,,,,,07,2013,1,20151118
1053811,1053811230,105381123002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,,,0,,,,,07,2013,2,20151118
1053811,1053811240,105381124001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29624.244140625,52516.10546875,0,,,,,07,2013,1,20151118
1053811,1053811240,105381124002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29503.533203125,43949.67578125,0,,,,,07,2013,2,20151118
1053811,1053811250,105381125001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29739.66015625,,0,,,,,08,2013,1,20151118
1053811,1053811250,105381125002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,,,0,,,,,08,2013,2,20151118
1053811,1053811260,105381126001,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29491.79296875,,0,,,,,08,2013,2,20151118
1053811,1053811260,105381126002,1,17539.47265625,29232.453125,17539.47265625,29232.453125,29627.146484375,52521.25,0,,,,,08,2013,1,20151118
1053812,1053812010,105381201001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15732.9716796875,19643.97265625,1,15832.4677734375,15999.3896484375,0,0,07,2013,2,20151118
1053812,1053812010,105381201002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15796.041015625,19643.822265625,1,15832.4677734375,15907.8916015625,0,0,07,2013,1,20151118
1053812,1053812020,105381202001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15746.89453125,,1,15526.9912109375,15571.060546875,0,0,07,2013,2,20151118
1053812,1053812020,105381202002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15803.9248046875,20150.140625,1,15526.9912109375,16192.52734375,0,0,07,2013,1,20151118
1053812,1053812030,105381203001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15802.5869140625,20148.435546875,1,15547.60546875,16194.640625,0,0,07,2013,1,20151118
1053812,1053812030,105381203002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15745.0615234375,18657.40625,1,15547.60546875,15594.7421875,0,0,07,2013,2,20151118
1053812,1053812050,105381205001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15802.5869140625,20148.435546875,1,15547.60546875,16194.640625,0,0,07,2013,2,20151118
1053812,1053812050,105381205002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15743.2568359375,18655.26953125,1,15547.60546875,15597.9560546875,0,0,07,2013,1,20151118
1053812,1053812060,105381206001,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23612.21875,28076.763671875,1,15777.3388671875,23747.875,0,0,07,2013,1,20151118
1053812,1053812060,105381206002,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23695.994140625,,1,15777.3388671875,23858.169921875,0,0,07,2013,3,20151118
1053812,1053812070,105381207001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15752.5537109375,18161.919921875,1,15152.7080078125,15207.7431640625,0,0,07,2013,2,20151118
1053812,1053812070,105381207002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15819.31640625,18512.0703125,1,15152.7080078125,15193.919921875,0,0,07,2013,1,20151118
1053812,1053812080,105381208001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15747.8193359375,18660.67578125,1,15547.60546875,15590.3037109375,0,0,07,2013,2,20151118
1053812,1053812080,105381208002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15805.2724609375,19750.1171875,1,15547.60546875,15892.3486328125,0,0,07,2013,1,20151118
1053812,1053812090,105381209001,0,,,,,,,1,16129.4775390625,16132.6083984375,1,1,07,2013,,20151118
1053812,1053812100,105381210001,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23699.908203125,,1,15547.60546875,23851.185546875,0,0,07,2013,1,20151118
1053812,1053812100,105381210002,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23616.234375,,1,15547.60546875,23394.486328125,0,0,07,2013,2,20151118
1053812,1053812110,105381211001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15739.7265625,19652.40625,1,15922.7978515625,15981.6318359375,0,0,07,2013,2,20151118
1053812,1053812110,105381211002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15796.041015625,,1,15922.7978515625,16206.3173828125,0,0,07,2013,1,20151118
1053812,1053812120,105381212001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15810.7666015625,18502.064453125,1,15152.7080078125,15202.9365234375,0,0,07,2013,3,20151118
1053812,1053812120,105381212002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15750.6396484375,18411.3203125,1,15152.7080078125,15226.34765625,0,0,07,2013,1,20151118
1053812,1053812130,105381213001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15740.599609375,19653.49609375,1,15526.9912109375,15580.7021484375,0,0,07,2013,2,20151118
1053812,1053812130,105381213002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15793.490234375,22788.61328125,1,15526.9912109375,17347.2421875,0,0,07,2013,1,20151118
1053812,1053812140,105381214001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15741.478515625,18653.162109375,1,15547.60546875,15601.388671875,0,0,07,2013,2,20151118
1053812,1053812140,105381214002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15801.2578125,19650.310546875,1,15547.60546875,15898.5732421875,0,0,07,2013,1,20151118
1053812,1053812150,105381215001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15738.8603515625,20059.9453125,1,15948.392578125,16009.2978515625,0,0,07,2013,2,20151118
1053812,1053812150,105381215002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15793.490234375,,1,15948.392578125,16865.6171875,0,0,07,2013,1,20151118
1053812,1053812160,105381216001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15750.6396484375,18411.3203125,1,15172.408203125,15210.15234375,0,0,07,2013,2,20151118
1053812,1053812160,105381216002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15812.1650390625,18850.83984375,1,15172.408203125,15395.1044921875,0,0,07,2013,1,20151118
1053812,1053812170,105381217001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15793.490234375,22788.61328125,1,16233.6083984375,17347.2421875,0,0,07,2013,1,20151118
1053812,1053812170,105381217002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15738.0,,1,16233.6083984375,16297.6796875,0,0,07,2013,2,20151118
1053812,1053812190,105381219001,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23609.58984375,29478.611328125,1,15922.7978515625,23972.44921875,0,0,07,2013,2,20151118
1053812,1053812190,105381219002,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23694.0625,,1,15922.7978515625,24309.478515625,0,0,07,2013,3,20151118
1053812,1053812200,105381220001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15790.9755859375,23828.25,1,15922.7978515625,17362.4765625,0,0,07,2013,1,20151118
1053812,1053812200,105381220002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15739.7265625,19652.40625,1,15922.7978515625,15981.6318359375,0,0,07,2013,2,20151118
1053812,1053812220,105381222001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15802.5869140625,20796.685546875,1,15777.3388671875,16194.640625,0,0,07,2013,1,20151118
1053812,1053812220,105381222002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15745.9765625,18723.189453125,1,15777.3388671875,15823.6201171875,0,0,07,2013,2,20151118
1053812,1053812230,105381223001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15771.1171875,19419.09765625,1,15021.2646484375,15022.1943359375,0,0,07,2013,1,20151118
1053812,1053812240,105381224001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,,,0,15777.3388671875,,0,,07,2013,2,20151118
1053812,1053812240,105381224002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15806.6318359375,20802.009765625,1,15777.3388671875,16188.5029296875,0,0,07,2013,1,20151118
1053812,1053812250,105381225001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15751.5947265625,18412.4375,1,15188.5625,15225.1220703125,0,0,07,2013,2,20151118
1053812,1053812250,105381225002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15819.31640625,18859.365234375,1,15188.5625,15387.623046875,0,0,07,2013,1,20151118
1053812,1053812260,105381226001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15750.6396484375,18411.3203125,1,15152.7080078125,15226.34765625,0,0,07,2013,2,20151118
1053812,1053812260,105381226002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15819.31640625,18512.0703125,1,15152.7080078125,15196.7294921875,0,0,07,2013,1,20151118
1053812,1053812270,105381227001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15760.501953125,20042.873046875,1,15178.1357421875,15179.439453125,0,0,07,2013,4,20151118
1053812,1053812270,105381227002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15823.7353515625,18463.77734375,0,15178.1357421875,,0,,07,2013,5,20151118
1053812,1053812280,105381228001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15822.2529296875,18862.8671875,1,15345.8837890625,15347.7607421875,0,0,07,2013,1,20151118
1053812,1053812280,105381228002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15759.4814453125,,0,15345.8837890625,,0,,07,2013,2,20151118
1053812,1053812290,105381229001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15749.693359375,18662.896484375,0,,,,,07,2013,1,20151118
1053812,1053812300,105381230001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15805.2724609375,,0,,,,,07,2013,2,20151118
1053812,1053812300,105381230002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15836.0107421875,18754.044921875,0,,,,,07,2013,1,20151118
1053812,1053812310,105381231001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15748.7529296875,18661.78125,0,,,,,07,2013,2,20151118
1053812,1053812310,105381231002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15805.2724609375,20151.859375,0,,,,,07,2013,1,20151118
1053812,1053812320,105381232001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15805.2724609375,19750.1171875,0,,,,,07,2013,1,20151118
1053812,1053812330,105381233001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15770.01953125,19417.74609375,0,,,,,07,2013,1,20151118
1053812,1053812340,105381234001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15812.1650390625,18503.701171875,0,,,,,07,2013,1,20151118
1053812,1053812340,105381234002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15746.89453125,,0,,,,,07,2013,2,20151118
1053812,1053812350,105381235001,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,15738.8603515625,19747.67578125,0,,,,,07,2013,2,20151118
1053812,1053812350,105381235002,1,13155.2236328125,15621.828125,13155.2236328125,15621.828125,,,0,,,,,07,2013,1,20151118
1053812,1053812360,105381236001,1,13155.2236328125,15621.828125,19732.8359375,23432.7421875,23686.46484375,34177.4765625,0,,,,,07,2013,2,20151118
